date,home_score,away_score,rodada,home_team,away_team,ano,c_pontosmedio_all_home,c_pontosmedio_t1_home,c_pontosmedio_t5_home,c_pontosmedio_t10_home,c_preco_all_home,c_preco_t1_home,c_preco_t5_home,c_preco_t10_home,c_pontosmedio_all_away,c_pontosmedio_t1_away,c_pontosmedio_t5_away,c_pontosmedio_t10_away,c_preco_all_away,c_preco_t1_away,c_preco_t5_away,c_preco_t10_away,vencedor,home_vitoria,away_vitoria,home_pontos,away_pontos,home_golspro_m1,away_golspro_m1,home_golscon_m1,away_golscon_m1,home_vitoria_m1,away_vitoria_m1,home_pontos_m1,away_pontos_m1,home_golspro_m2,away_golspro_m2,home_golscon_m2,away_golscon_m2,home_vitoria_m2,away_vitoria_m2,home_pontos_m2,away_pontos_m2,home_golspro_m3,away_golspro_m3,home_golscon_m3,away_golscon_m3,home_vitoria_m3,away_vitoria_m3,home_pontos_m3,away_pontos_m3,home_golspro_m4,away_golspro_m4,home_golscon_m4,away_golscon_m4,home_vitoria_m4,away_vitoria_m4,home_pontos_m4,away_pontos_m4,home_golspro_m5,away_golspro_m5,home_golscon_m5,away_golscon_m5,home_vitoria_m5,away_vitoria_m5,home_pontos_m5,away_pontos_m5,home_golspro_a5,away_golspro_a5,home_golspro_a4,away_golspro_a4,home_golspro_a3,away_golspro_a3,home_golspro_a2,away_golspro_a2,home_golspro_a1,away_golspro_a1,home_golscon_a5,away_golscon_a5,home_golscon_a4,away_golscon_a4,home_golscon_a3,away_golscon_a3,home_golscon_a2,away_golscon_a2,home_golscon_a1,away_golscon_a1,home_vitoria_a5,away_vitoria_a5,home_vitoria_a4,away_vitoria_a4,home_vitoria_a3,away_vitoria_a3,home_vitoria_a2,away_vitoria_a2,home_vitoria_a1,away_vitoria_a1,home_pontos_a5,away_pontos_a5,home_pontos_a4,away_pontos_a4,home_pontos_a3,away_pontos_a3,home_pontos_a2,away_pontos_a2,home_pontos_a1,away_pontos_a1,c_pontosmedio_all_home_res,c_pontosmedio_t1_home_res,c_pontosmedio_t5_home_res,c_pontosmedio_t10_home_res,c_preco_all_home_res,c_preco_t1_home_res,c_preco_t5_home_res,c_preco_t10_home_res,c_pontosmedio_all_away_res,c_pontosmedio_t1_away_res,c_pontosmedio_t5_away_res,c_pontosmedio_t10_away_res,c_preco_all_away_res,c_preco_t1_away_res,c_preco_t5_away_res,c_preco_t10_away_res,preco_away_10,preco_home_10,dif_preco_10,prec_away_20,prec_home_20,home_saldo_a5,away_saldo_a5,testperc,a,train,test,p1,p2,b,placar_full,placar,placar2,previsao
30/05/2018 - 19:30,2,3,8,vit,int,2018,1.8870833,6.4699998,4.5019999,3.638,4.1334147,11.62,9.802,7.9429998,3.639091,7.3200002,6.632,5.8530002,6.1708107,16.32,14.242001,12.05,2,0,1,0,3,1,2,1,1,0,1,1,3,2,3,1,0,1,1,3,3,3,0,2,0,1,0,3,1,1,0,2,2,0,0,0,0,1,0,2,0,0,0,0,1,1.6,1,1.75,1.25,2,1.6666666,1.5,2.5,1,2,1.6,.60000002,1.5,.75,1.3333334,.33333334,1,.5,1,1,.40000001,.40000001,.5,.5,.66666669,.66666669,.5,1,0,1,1.4,1.6,1.75,1.75,2.3333333,2.3333333,2,3,1,3,-1.0318022,-1.8750002,-2.0058002,-1.7111001,-1.0354295,-5.0320001,-2.8657999,-2.8955002,.69320536,-.71799994,.47419995,.68770009,.921399,1.2379998,2.4738004,1.9930001,8,2,-6,13,3,1,0,.2,.50044203,1,,2,3,.44036949,2,3,2,
30/05/2018 - 19:30,2,3,8,vit,int,2018,1.8870833,6.4699998,4.5019999,3.638,4.1334147,11.62,9.802,7.9429998,3.639091,7.3200002,6.632,5.8530002,6.1708107,16.32,14.242001,12.05,2,0,1,0,3,1,2,1,1,0,1,1,3,2,3,1,0,1,1,3,3,3,0,2,0,1,0,3,1,1,0,2,2,0,0,0,0,1,0,2,0,0,0,0,1,1.6,1,1.75,1.25,2,1.6666666,1.5,2.5,1,2,1.6,.60000002,1.5,.75,1.3333334,.33333334,1,.5,1,1,.40000001,.40000001,.5,.5,.66666669,.66666669,.5,1,0,1,1.4,1.6,1.75,1.75,2.3333333,2.3333333,2,3,1,3,-1.0318022,-1.8750002,-2.0058002,-1.7111001,-1.0354295,-5.0320001,-2.8657999,-2.8955002,.69320536,-.71799994,.47419995,.68770009,.921399,1.2379998,2.4738004,1.9930001,8,2,-6,13,3,1,0,.2,.50044203,1,,2,3,.39950204,2,3,2,
30/05/2018 - 21:45,1,0,8,cru,pal,2018,3.5934615,10.5,8.5039997,6.6240001,6.0086489,17.700001,13.592,11.461,3.5368183,7.3699999,6.1900001,5.5240002,6.0804877,14.63,13.228,12.103,0,1,0,3,0,1,2,0,3,1,0,3,0,0,3,1,0,0,1,0,3,2,0,0,1,1,0,3,0,1,3,0,1,1,1,3,3,0,0,0,0,0,0,1,1,.80000001,1.6,1,2,1,1.6666666,.5,2.5,1,2,.2,1,.25,1.25,.33333334,1.3333334,.5,1.5,0,3,.60000002,.40000001,.75,.5,.66666669,.33333334,.5,.5,1,0,2,1.4,2.25,1.5,2,1,1.5,1.5,3,0,.6745761,2.155,1.9961997,1.2749,.83980471,1.0480006,.92420006,.6225003,.59093261,-.66800022,.03220005,.3587001,.83107603,-.45199975,1.4597995,2.0459995,8,6,-2,13,12,0,0,.2,.10084426,1,,1,0,.41275424,10,5,4,
30/05/2018 - 21:45,1,0,8,cru,pal,2018,3.5934615,10.5,8.5039997,6.6240001,6.0086489,17.700001,13.592,11.461,3.5368183,7.3699999,6.1900001,5.5240002,6.0804877,14.63,13.228,12.103,0,1,0,3,0,1,2,0,3,1,0,3,0,0,3,1,0,0,1,0,3,2,0,0,1,1,0,3,0,1,3,0,1,1,1,3,3,0,0,0,0,0,0,1,1,.80000001,1.6,1,2,1,1.6666666,.5,2.5,1,2,.2,1,.25,1.25,.33333334,1.3333334,.5,1.5,0,3,.60000002,.40000001,.75,.5,.66666669,.33333334,.5,.5,1,0,2,1.4,2.25,1.5,2,1,1.5,1.5,3,0,.6745761,2.155,1.9961997,1.2749,.83980471,1.0480006,.92420006,.6225003,.59093261,-.66800022,.03220005,.3587001,.83107603,-.45199975,1.4597995,2.0459995,8,6,-2,13,12,0,0,.2,.10084426,1,,1,0,.68100834,10,5,4,
30/05/2018 - 21:45,1,0,8,cru,pal,2018,3.5934615,10.5,8.5039997,6.6240001,6.0086489,17.700001,13.592,11.461,3.5368183,7.3699999,6.1900001,5.5240002,6.0804877,14.63,13.228,12.103,0,1,0,3,0,1,2,0,3,1,0,3,0,0,3,1,0,0,1,0,3,2,0,0,1,1,0,3,0,1,3,0,1,1,1,3,3,0,0,0,0,0,0,1,1,.80000001,1.6,1,2,1,1.6666666,.5,2.5,1,2,.2,1,.25,1.25,.33333334,1.3333334,.5,1.5,0,3,.60000002,.40000001,.75,.5,.66666669,.33333334,.5,.5,1,0,2,1.4,2.25,1.5,2,1,1.5,1.5,3,0,.6745761,2.155,1.9961997,1.2749,.83980471,1.0480006,.92420006,.6225003,.59093261,-.66800022,.03220005,.3587001,.83107603,-.45199975,1.4597995,2.0459995,8,6,-2,13,12,0,0,.2,.10084426,1,,1,0,.28826231,10,5,4,
30/05/2018 - 19:30,1,0,8,vas,par,2018,1.4381481,6.7199998,5.5739999,4.46,4.8049998,14.82,10.599999,8.927,2.348387,9.6000004,7.066,5.743,3.9152632,8.3400002,7.2059999,6.5650001,0,1,0,3,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,1,1,2,1,3,3,0,0,0,0,4,1,1,1,1,0,3,1,1,1,1,2,0,0,1,0,1.6,.60000002,1.75,.5,1,.33333334,.5,0,0,0,1.8,1.2,2,1,2.3333333,1,2,0,3,0,.2,0,.25,0,0,0,0,0,0,0,1,.60000002,1,.75,.33333334,.66666669,.5,1,0,1,-1.4807372,-1.6250002,-.9338001,-.88910002,-.36384434,-1.8320005,-2.0678005,-1.9115001,-.59749866,1.5620003,.90819997,.57769996,-1.3341485,-6.7419996,-4.5622001,-3.4920001,1,3,2,1,5,0,0,.2,.84240717,1,,1,0,.15147667,10,5,4,
30/05/2018 - 19:30,1,0,8,vas,par,2018,1.4381481,6.7199998,5.5739999,4.46,4.8049998,14.82,10.599999,8.927,2.348387,9.6000004,7.066,5.743,3.9152632,8.3400002,7.2059999,6.5650001,0,1,0,3,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,1,1,2,1,3,3,0,0,0,0,4,1,1,1,1,0,3,1,1,1,1,2,0,0,1,0,1.6,.60000002,1.75,.5,1,.33333334,.5,0,0,0,1.8,1.2,2,1,2.3333333,1,2,0,3,0,.2,0,.25,0,0,0,0,0,0,0,1,.60000002,1,.75,.33333334,.66666669,.5,1,0,1,-1.4807372,-1.6250002,-.9338001,-.88910002,-.36384434,-1.8320005,-2.0678005,-1.9115001,-.59749866,1.5620003,.90819997,.57769996,-1.3341485,-6.7419996,-4.5622001,-3.4920001,1,3,2,1,5,0,0,.2,.84240717,1,,1,0,.010262371,10,5,4,
30/05/2018 - 19:30,1,0,8,vas,par,2018,1.4381481,6.7199998,5.5739999,4.46,4.8049998,14.82,10.599999,8.927,2.348387,9.6000004,7.066,5.743,3.9152632,8.3400002,7.2059999,6.5650001,0,1,0,3,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,1,1,2,1,3,3,0,0,0,0,4,1,1,1,1,0,3,1,1,1,1,2,0,0,1,0,1.6,.60000002,1.75,.5,1,.33333334,.5,0,0,0,1.8,1.2,2,1,2.3333333,1,2,0,3,0,.2,0,.25,0,0,0,0,0,0,0,1,.60000002,1,.75,.33333334,.66666669,.5,1,0,1,-1.4807372,-1.6250002,-.9338001,-.88910002,-.36384434,-1.8320005,-2.0678005,-1.9115001,-.59749866,1.5620003,.90819997,.57769996,-1.3341485,-6.7419996,-4.5622001,-3.4920001,1,3,2,1,5,0,0,.2,.84240717,1,,1,0,.82879317,10,5,4,
31/05/2018 - 21:00,2,0,8,cap,san,2018,2.6804545,7.9899998,5.4400001,4.3340001,4.240612,17.860001,11.934,10.338,2.3277273,5.73,4.3860002,3.76,5.9071431,15.36,12.024,10.709,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,3,2,1,0,1,0,3,1,1,3,5,0,0,0,0,0,1,0,1,0,0,1,1,.40000001,1,.5,1,.33333334,1,0,0,0,0,1.4,1.8,1.75,2,1.3333334,1,1,1,0,1,0,.2,0,.25,0,.33333334,0,0,0,0,.40000001,.80000001,.25,.75,.33333334,1,.5,0,1,0,-.23843092,-.3550002,-1.0677999,-1.0151,-.92823213,1.2080004,-.73379993,-.50049984,-.61815834,-2.3080001,-1.7717998,-1.4053,.65773141,.27799979,.25580007,.65199959,6,5,-1,9,9,0,0,.2,.48128366,1,,2,0,.7126326,20,6,5,
31/05/2018 - 21:00,2,0,8,cap,san,2018,2.6804545,7.9899998,5.4400001,4.3340001,4.240612,17.860001,11.934,10.338,2.3277273,5.73,4.3860002,3.76,5.9071431,15.36,12.024,10.709,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,3,2,1,0,1,0,3,1,1,3,5,0,0,0,0,0,1,0,1,0,0,1,1,.40000001,1,.5,1,.33333334,1,0,0,0,0,1.4,1.8,1.75,2,1.3333334,1,1,1,0,1,0,.2,0,.25,0,.33333334,0,0,0,0,.40000001,.80000001,.25,.75,.33333334,1,.5,0,1,0,-.23843092,-.3550002,-1.0677999,-1.0151,-.92823213,1.2080004,-.73379993,-.50049984,-.61815834,-2.3080001,-1.7717998,-1.4053,.65773141,.27799979,.25580007,.65199959,6,5,-1,9,9,0,0,.2,.48128366,1,,2,0,.72629791,20,6,5,
31/05/2018 - 21:00,2,0,8,cap,san,2018,2.6804545,7.9899998,5.4400001,4.3340001,4.240612,17.860001,11.934,10.338,2.3277273,5.73,4.3860002,3.76,5.9071431,15.36,12.024,10.709,0,1,0,3,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,3,2,1,0,1,0,3,1,1,3,5,0,0,0,0,0,1,0,1,0,0,1,1,.40000001,1,.5,1,.33333334,1,0,0,0,0,1.4,1.8,1.75,2,1.3333334,1,1,1,0,1,0,.2,0,.25,0,.33333334,0,0,0,0,.40000001,.80000001,.25,.75,.33333334,1,.5,0,1,0,-.23843092,-.3550002,-1.0677999,-1.0151,-.92823213,1.2080004,-.73379993,-.50049984,-.61815834,-2.3080001,-1.7717998,-1.4053,.65773141,.27799979,.25580007,.65199959,6,5,-1,9,9,0,0,.2,.48128366,1,,2,0,.66787541,20,6,5,
02/06/2018 - 19:00,1,2,9,vas,bot,2018,2.1373334,8.3999996,6.6919999,5.4689999,4.9650002,17.690001,11.102,9.3289995,3.0791667,8.0500002,5.7860003,4.8860002,5.3002701,14.65,11.446,10.076,2,0,1,0,3,1,2,0,3,1,0,3,0,0,1,3,1,0,0,0,1,1,0,1,1,0,0,1,0,2,2,3,1,0,1,0,3,4,0,1,1,1,0,3,0,1.6,1,1,1.25,.66666669,1,.5,1.5,1,2,1.6,1.4,1.75,1.5,1.3333334,1.6666666,1.5,2,0,3,.40000001,.2,.25,.25,.33333334,0,.5,0,1,0,1.4,.80000001,1,1,1.3333334,.33333334,1.5,.5,3,0,-.68553019,.68599975,.53039992,.24099994,-.25785631,1.5580006,-.93239975,-.91750044,-.0060189366,-.38399974,-.64759982,-.42869982,.10493727,-1.4840002,-1.1197999,-.6510998,4,4,0,8,6,1,0,.2,.24129291,1,,1,2,.027600009,12,3,2,
02/06/2018 - 19:00,1,2,9,vas,bot,2018,2.1373334,8.3999996,6.6919999,5.4689999,4.9650002,17.690001,11.102,9.3289995,3.0791667,8.0500002,5.7860003,4.8860002,5.3002701,14.65,11.446,10.076,2,0,1,0,3,1,2,0,3,1,0,3,0,0,1,3,1,0,0,0,1,1,0,1,1,0,0,1,0,2,2,3,1,0,1,0,3,4,0,1,1,1,0,3,0,1.6,1,1,1.25,.66666669,1,.5,1.5,1,2,1.6,1.4,1.75,1.5,1.3333334,1.6666666,1.5,2,0,3,.40000001,.2,.25,.25,.33333334,0,.5,0,1,0,1.4,.80000001,1,1,1.3333334,.33333334,1.5,.5,3,0,-.68553019,.68599975,.53039992,.24099994,-.25785631,1.5580006,-.93239975,-.91750044,-.0060189366,-.38399974,-.64759982,-.42869982,.10493727,-1.4840002,-1.1197999,-.6510998,4,4,0,8,6,1,0,.2,.24129291,1,,1,2,.091379732,12,3,2,
02/06/2018 - 19:00,1,2,9,vas,bot,2018,2.1373334,8.3999996,6.6919999,5.4689999,4.9650002,17.690001,11.102,9.3289995,3.0791667,8.0500002,5.7860003,4.8860002,5.3002701,14.65,11.446,10.076,2,0,1,0,3,1,2,0,3,1,0,3,0,0,1,3,1,0,0,0,1,1,0,1,1,0,0,1,0,2,2,3,1,0,1,0,3,4,0,1,1,1,0,3,0,1.6,1,1,1.25,.66666669,1,.5,1.5,1,2,1.6,1.4,1.75,1.5,1.3333334,1.6666666,1.5,2,0,3,.40000001,.2,.25,.25,.33333334,0,.5,0,1,0,1.4,.80000001,1,1,1.3333334,.33333334,1.5,.5,3,0,-.68553019,.68599975,.53039992,.24099994,-.25785631,1.5580006,-.93239975,-.91750044,-.0060189366,-.38399974,-.64759982,-.42869982,.10493727,-1.4840002,-1.1197999,-.6510998,4,4,0,8,6,1,0,.2,.24129291,1,,1,2,.14329593,12,3,2,
03/06/2018 - 16:00,3,1,9,ame,cap,2018,2.5664001,7,5.638,4.7639999,5.415278,16.719999,12.614,10.525,3.0345454,9.0299997,5.8459997,4.7399998,4.4261227,19.74,12.812,10.906,0,1,0,3,0,0,2,1,0,0,1,0,3,1,0,3,0,0,0,0,1,1,0,0,2,1,0,3,0,2,1,2,2,0,0,1,0,1,1,4,3,0,0,0,0,1,.80000001,1,.75,.66666669,.66666669,.5,1,0,2,2,1.4,1.5,1,1.3333334,.66666669,2,0,1,0,.2,.2,.25,.25,.33333334,.33333334,0,.5,0,1,.80000001,.80000001,1,1,1,1.3333334,0,2,0,3,-.25646356,-.71399987,-.52359998,-.46399999,.19242151,.58799934,.57960033,.27849966,-.050640166,.59599984,-.58760035,-.57470024,-.76921016,3.6059999,.24620037,.17890009,6,6,0,10,9,0,0,.2,.12197827,1,,3,1,.18274055,30,7,5,
03/06/2018 - 16:00,3,1,9,ame,cap,2018,2.5664001,7,5.638,4.7639999,5.415278,16.719999,12.614,10.525,3.0345454,9.0299997,5.8459997,4.7399998,4.4261227,19.74,12.812,10.906,0,1,0,3,0,0,2,1,0,0,1,0,3,1,0,3,0,0,0,0,1,1,0,0,2,1,0,3,0,2,1,2,2,0,0,1,0,1,1,4,3,0,0,0,0,1,.80000001,1,.75,.66666669,.66666669,.5,1,0,2,2,1.4,1.5,1,1.3333334,.66666669,2,0,1,0,.2,.2,.25,.25,.33333334,.33333334,0,.5,0,1,.80000001,.80000001,1,1,1,1.3333334,0,2,0,3,-.25646356,-.71399987,-.52359998,-.46399999,.19242151,.58799934,.57960033,.27849966,-.050640166,.59599984,-.58760035,-.57470024,-.76921016,3.6059999,.24620037,.17890009,6,6,0,10,9,0,0,.2,.12197827,1,,3,1,.75992024,30,7,5,
03/06/2018 - 16:00,3,1,9,ame,cap,2018,2.5664001,7,5.638,4.7639999,5.415278,16.719999,12.614,10.525,3.0345454,9.0299997,5.8459997,4.7399998,4.4261227,19.74,12.812,10.906,0,1,0,3,0,0,2,1,0,0,1,0,3,1,0,3,0,0,0,0,1,1,0,0,2,1,0,3,0,2,1,2,2,0,0,1,0,1,1,4,3,0,0,0,0,1,.80000001,1,.75,.66666669,.66666669,.5,1,0,2,2,1.4,1.5,1,1.3333334,.66666669,2,0,1,0,.2,.2,.25,.25,.33333334,.33333334,0,.5,0,1,.80000001,.80000001,1,1,1,1.3333334,0,2,0,3,-.25646356,-.71399987,-.52359998,-.46399999,.19242151,.58799934,.57960033,.27849966,-.050640166,.59599984,-.58760035,-.57470024,-.76921016,3.6059999,.24620037,.17890009,6,6,0,10,9,0,0,.2,.12197827,1,,3,1,.76549059,30,7,5,
02/06/2018 - 16:00,3,3,9,cam,cha,2018,3.3884211,10.53,7.086,5.6469998,5.5535293,20.98,14.09,11.264,2.7804348,6.0300002,4.8780003,4.1350002,4.3510528,11.23,9.2519999,7.9070001,1,0,0,1,1,2,2,3,0,0,1,0,3,0,1,1,3,0,0,0,0,1,0,0,3,1,0,3,0,2,3,1,2,1,1,3,3,2,1,2,1,0,0,1,1,1.4,1.4,1.25,1.5,1,1,1,1.5,2,2,1.4,1.8,1.25,2,1.3333334,2,2,1.5,3,0,.40000001,.40000001,.5,.5,.33333334,.33333334,0,.5,0,1,1.4,1.4,1.5,1.5,1,1,0,1.5,0,3,.56555748,2.8159997,.92439997,.41899991,.3306728,4.8479996,2.0556002,1.0174999,-.30475074,-2.4039998,-1.5555998,-1.1796998,-.84428006,-4.9040003,-3.3138001,-2.8201001,2,7,5,2,11,1,0,.2,.59415084,1,,3,3,.0037753191,22,4,3,
02/06/2018 - 16:00,3,3,9,cam,cha,2018,3.3884211,10.53,7.086,5.6469998,5.5535293,20.98,14.09,11.264,2.7804348,6.0300002,4.8780003,4.1350002,4.3510528,11.23,9.2519999,7.9070001,1,0,0,1,1,2,2,3,0,0,1,0,3,0,1,1,3,0,0,0,0,1,0,0,3,1,0,3,0,2,3,1,2,1,1,3,3,2,1,2,1,0,0,1,1,1.4,1.4,1.25,1.5,1,1,1,1.5,2,2,1.4,1.8,1.25,2,1.3333334,2,2,1.5,3,0,.40000001,.40000001,.5,.5,.33333334,.33333334,0,.5,0,1,1.4,1.4,1.5,1.5,1,1,0,1.5,0,3,.56555748,2.8159997,.92439997,.41899991,.3306728,4.8479996,2.0556002,1.0174999,-.30475074,-2.4039998,-1.5555998,-1.1796998,-.84428006,-4.9040003,-3.3138001,-2.8201001,2,7,5,2,11,1,0,.2,.59415084,1,,3,3,.953866,22,4,3,
02/06/2018 - 16:00,3,3,9,cam,cha,2018,3.3884211,10.53,7.086,5.6469998,5.5535293,20.98,14.09,11.264,2.7804348,6.0300002,4.8780003,4.1350002,4.3510528,11.23,9.2519999,7.9070001,1,0,0,1,1,2,2,3,0,0,1,0,3,0,1,1,3,0,0,0,0,1,0,0,3,1,0,3,0,2,3,1,2,1,1,3,3,2,1,2,1,0,0,1,1,1.4,1.4,1.25,1.5,1,1,1,1.5,2,2,1.4,1.8,1.25,2,1.3333334,2,2,1.5,3,0,.40000001,.40000001,.5,.5,.33333334,.33333334,0,.5,0,1,1.4,1.4,1.5,1.5,1,1,0,1.5,0,3,.56555748,2.8159997,.92439997,.41899991,.3306728,4.8479996,2.0556002,1.0174999,-.30475074,-2.4039998,-1.5555998,-1.1796998,-.84428006,-4.9040003,-3.3138001,-2.8201001,2,7,5,2,11,1,0,.2,.59415084,1,,3,3,.157931,22,4,3,
03/06/2018 - 16:00,1,0,9,fla,cor,2018,4.0307693,9.9499998,8.776,7.7249999,5.8167391,23.35,16.605999,14.506001,3.5915384,8.46,7.4640002,6.1009998,6.6878948,21.16,15.648,13.375,0,1,0,3,0,2,1,0,0,1,1,3,3,1,1,0,2,1,0,3,0,1,1,1,1,0,0,1,1,2,1,3,0,0,1,0,3,2,1,0,1,1,0,3,1,1.6,1,1.5,1,1.3333334,1,1.5,1,2,1,.80000001,.80000001,1,.75,.33333334,1,0,1,0,0,.60000002,.40000001,.5,.5,.66666669,.33333334,1,.5,1,1,2,1.6,1.75,1.75,2.3333333,1.3333334,3,1.5,3,3,1.2079058,2.2359998,2.6143999,2.497,.59388262,7.2180004,4.571599,4.2595005,.50635284,.026000118,1.0304002,.78629982,1.4925621,5.026,3.0821998,2.6478999,9,10,1,16,19,0,0,.2,.57847661,1,,1,0,.14180315,10,5,4,
03/06/2018 - 16:00,1,0,9,fla,cor,2018,4.0307693,9.9499998,8.776,7.7249999,5.8167391,23.35,16.605999,14.506001,3.5915384,8.46,7.4640002,6.1009998,6.6878948,21.16,15.648,13.375,0,1,0,3,0,2,1,0,0,1,1,3,3,1,1,0,2,1,0,3,0,1,1,1,1,0,0,1,1,2,1,3,0,0,1,0,3,2,1,0,1,1,0,3,1,1.6,1,1.5,1,1.3333334,1,1.5,1,2,1,.80000001,.80000001,1,.75,.33333334,1,0,1,0,0,.60000002,.40000001,.5,.5,.66666669,.33333334,1,.5,1,1,2,1.6,1.75,1.75,2.3333333,1.3333334,3,1.5,3,3,1.2079058,2.2359998,2.6143999,2.497,.59388262,7.2180004,4.571599,4.2595005,.50635284,.026000118,1.0304002,.78629982,1.4925621,5.026,3.0821998,2.6478999,9,10,1,16,19,0,0,.2,.57847661,1,,1,0,.43841016,10,5,4,
03/06/2018 - 16:00,1,0,9,fla,cor,2018,4.0307693,9.9499998,8.776,7.7249999,5.8167391,23.35,16.605999,14.506001,3.5915384,8.46,7.4640002,6.1009998,6.6878948,21.16,15.648,13.375,0,1,0,3,0,2,1,0,0,1,1,3,3,1,1,0,2,1,0,3,0,1,1,1,1,0,0,1,1,2,1,3,0,0,1,0,3,2,1,0,1,1,0,3,1,1.6,1,1.5,1,1.3333334,1,1.5,1,2,1,.80000001,.80000001,1,.75,.33333334,1,0,1,0,0,.60000002,.40000001,.5,.5,.66666669,.33333334,1,.5,1,1,2,1.6,1.75,1.75,2.3333333,1.3333334,3,1.5,3,3,1.2079058,2.2359998,2.6143999,2.497,.59388262,7.2180004,4.571599,4.2595005,.50635284,.026000118,1.0304002,.78629982,1.4925621,5.026,3.0821998,2.6478999,9,10,1,16,19,0,0,.2,.57847661,1,,1,0,.60828352,10,5,4,
03/06/2018 - 19:00,0,1,9,cea,cru,2018,1.9141667,5.7800002,4.0279999,3.3940001,3.787317,8.71,7.2639999,6.276,3.6642308,10.5,8.6300001,6.711,5.9691892,17.700001,13.624,11.539,2,0,1,0,3,0,1,2,0,0,1,0,3,0,1,1,0,0,1,0,3,1,0,2,1,0,0,0,0,2,2,2,0,0,1,1,3,1,1,1,0,0,1,1,3,.80000001,1,.75,1,.33333334,.66666669,0,1,0,1,1.6,.2,1.75,.25,1.6666666,.33333334,1.5,0,2,0,0,.80000001,0,.75,0,.66666669,0,1,0,1,.40000001,2.4000001,.25,2.25,0,2,0,3,0,3,-.90869689,-1.9339997,-2.1336002,-1.8339999,-1.4355394,-7.4219999,-4.7704,-3.9705,.57904524,2.066,2.1964002,1.3963,.77385634,1.5660009,1.0581996,.81189954,7,1,-6,12,1,0,0,.2,.4496825,1,,0,1,.98309797,1,1,1,
03/06/2018 - 19:00,0,1,9,cea,cru,2018,1.9141667,5.7800002,4.0279999,3.3940001,3.787317,8.71,7.2639999,6.276,3.6642308,10.5,8.6300001,6.711,5.9691892,17.700001,13.624,11.539,2,0,1,0,3,0,1,2,0,0,1,0,3,0,1,1,0,0,1,0,3,1,0,2,1,0,0,0,0,2,2,2,0,0,1,1,3,1,1,1,0,0,1,1,3,.80000001,1,.75,1,.33333334,.66666669,0,1,0,1,1.6,.2,1.75,.25,1.6666666,.33333334,1.5,0,2,0,0,.80000001,0,.75,0,.66666669,0,1,0,1,.40000001,2.4000001,.25,2.25,0,2,0,3,0,3,-.90869689,-1.9339997,-2.1336002,-1.8339999,-1.4355394,-7.4219999,-4.7704,-3.9705,.57904524,2.066,2.1964002,1.3963,.77385634,1.5660009,1.0581996,.81189954,7,1,-6,12,1,0,0,.2,.4496825,1,,0,1,.29133937,1,1,1,
03/06/2018 - 19:00,0,1,9,cea,cru,2018,1.9141667,5.7800002,4.0279999,3.3940001,3.787317,8.71,7.2639999,6.276,3.6642308,10.5,8.6300001,6.711,5.9691892,17.700001,13.624,11.539,2,0,1,0,3,0,1,2,0,0,1,0,3,0,1,1,0,0,1,0,3,1,0,2,1,0,0,0,0,2,2,2,0,0,1,1,3,1,1,1,0,0,1,1,3,.80000001,1,.75,1,.33333334,.66666669,0,1,0,1,1.6,.2,1.75,.25,1.6666666,.33333334,1.5,0,2,0,0,.80000001,0,.75,0,.66666669,0,1,0,1,.40000001,2.4000001,.25,2.25,0,2,0,3,0,3,-.90869689,-1.9339997,-2.1336002,-1.8339999,-1.4355394,-7.4219999,-4.7704,-3.9705,.57904524,2.066,2.1964002,1.3963,.77385634,1.5660009,1.0581996,.81189954,7,1,-6,12,1,0,0,.2,.4496825,1,,0,1,.92433661,1,1,1,
04/06/2018 - 20:00,2,1,9,par,flu,2018,2.1467741,8.0699997,5.9039998,4.9779997,3.835,7.8000002,6.8439999,6.1589999,3.1912,7.8600001,6.4099998,5.3429999,5.1385713,16.959999,12.492,10.256,0,1,0,3,0,0,0,1,0,0,0,0,1,0,3,0,1,0,1,1,3,0,2,0,0,0,1,1,3,1,1,3,2,0,0,0,0,1,2,1,1,0,1,1,3,.40000001,1.6,.25,1.5,0,1.6666666,0,1.5,0,0,1,.80000001,1,.75,.33333334,.33333334,.5,.5,1,0,0,.60000002,0,.5,0,.66666669,0,.5,0,0,.60000002,2,.5,1.75,.66666669,2.3333333,.5,2,0,1,-.67608953,.3559998,-.25760022,-.25000024,-1.3878564,-8.3319998,-5.1904001,-4.0875001,.10601443,-.57399976,-.023600196,.028299952,-.056761552,.82599926,-.073800281,-.47110048,5,1,-4,8,1,0,0,.2,.523067,1,,2,1,.097190641,21,7,5,
